Source Account,Date,Compound,Positive,Neutral,Negative,Text
@CNN,Wed Feb 07 08:03:38 +0000 2018,-0.802,0.0,0.69,0.31,A Guatemalan immigrant who allegedly killed NFL player Edwin Jackson and his ride-share driver in a crash in Indian… https://t.co/c3T3gNva72
@CNN,Wed Feb 07 08:01:07 +0000 2018,0.0,0.0,1.0,0.0,"More teenagers are identifying themselves with nontraditional gender labels such as transgender or gender-fluid, ac… https://t.co/dUwO1X7pue"
@CNN,Wed Feb 07 07:56:02 +0000 2018,0.0,0.0,1.0,0.0,"Kim Jong Un is sending his younger sister to South Korea for the Olympics, the first time any member of the Kim dyn… https://t.co/Q0FskzFND4"
@CNN,Wed Feb 07 07:50:28 +0000 2018,-0.2732,0.0,0.884,0.116,"""This is a new Space Age,"" film critic Gene Seymour writes of SpaceX's #FalconHeavy launch, via @CNNOpinion https://t.co/xdHsVmKbNS"
@CNN,Wed Feb 07 07:38:05 +0000 2018,0.0,0.0,1.0,0.0,President Trump tells the Pentagon to plan a military parade https://t.co/gbED4Z51m8 https://t.co/3fnhha9epl
@CNN,Wed Feb 07 07:37:36 +0000 2018,-0.4939,0.0,0.802,0.198,Dozens of people are missing following a deadly earthquake in Taiwan. The magnitude 6.4 quake struck 13 miles north… https://t.co/cIs8lgY1JZ
@CNN,Wed Feb 07 07:35:20 +0000 2018,-0.34,0.096,0.75,0.154,"YouTube star Kian Lawley will not appear in the upcoming adaptation of bestselling young adult novel ""The Hate U Gi… https://t.co/IIYHIV8CK9"
@CNN,Wed Feb 07 07:31:02 +0000 2018,-0.1027,0.0,0.92,0.08,A federal judge whose impartiality was questioned by then-candidate Donald Trump because of his Mexican heritage is… https://t.co/FBfoT646Ds
@CNN,Wed Feb 07 07:21:28 +0000 2018,-0.8428,0.0,0.638,0.362,"Dozens of people are missing following a deadly earthquake in Taiwan, with more than 40 feared trapped in a multi-s… https://t.co/ZnQduPfpLx"
@CNN,Wed Feb 07 07:15:47 +0000 2018,-0.25,0.0,0.867,0.133,Stock market rebound stutters in Asia after wild day on Wall Street https://t.co/L3sYxjNvSR https://t.co/adx7JWn0kw
@CNN,Wed Feb 07 07:13:22 +0000 2018,0.0,0.0,1.0,0.0,First-time mom Kylie Jenner reveals that she has named her daughter Stormi https://t.co/UrP8HqIazC https://t.co/NWmAbseTFH
@CNN,Wed Feb 07 07:01:05 +0000 2018,0.0,0.0,1.0,0.0,First-time mom Kylie Jenner reveals that she has named her daughter Stormi https://t.co/H5B7y6ugCy https://t.co/zuGhirAWeW
@CNN,Wed Feb 07 06:54:42 +0000 2018,0.0,0.0,1.0,0.0,"""Game of Thrones"" creators David Benioff and D.B. Weiss are pivoting from dragonglass to lightsabers https://t.co/vplX0nDLWD"
@CNN,Wed Feb 07 06:46:06 +0000 2018,-0.6249,0.0,0.785,0.215,Donald Trump testifying before Bob Mueller would be a total disaster | Analysis by CNN's Chris Cillizza… https://t.co/O7iYPpj4aw
@CNN,Wed Feb 07 06:37:30 +0000 2018,0.4019,0.13,0.87,0.0,"North Korea has requested extra oil to help refuel a ship carrying members of its Olympic delegation, Seoul's Unifi… https://t.co/heYk6eSOSe"
@CNN,Wed Feb 07 06:32:33 +0000 2018,-0.4404,0.0,0.873,0.127,Former US Vice President Joe Biden on President Trump’s attacks on the FBI: “What do you think they’re thinking in… https://t.co/hhPF2vEEkX
@CNN,Wed Feb 07 06:31:07 +0000 2018,0.0,0.0,1.0,0.0,Trump's the decider when it comes to immigration. Will he? | Analysis by @StCollinson https://t.co/3vGd7NK95w
@CNN,Wed Feb 07 06:23:06 +0000 2018,0.0,0.0,1.0,0.0,Trump wants a military parade. Here's how other countries do it https://t.co/OZG3T4uJ3g https://t.co/JTxdy2wrYB
@CNN,Wed Feb 07 06:16:08 +0000 2018,0.0,0.0,1.0,0.0,How President Donald Trump's stock market stacks up against his predecessors https://t.co/0tnz4rinEP https://t.co/eDRyMBagf4
@CNN,Wed Feb 07 06:09:05 +0000 2018,0.128,0.086,0.914,0.0,"SpaceX just launched its #FalconHeavy rocket for the first time ever. Here's a look back, in pictures… https://t.co/4wPpFlCr9W"
@CNN,Wed Feb 07 06:02:01 +0000 2018,-0.6124,0.0,0.818,0.182,FEMA gave a $156 million contract to a small company to provide 30 million meals after Hurricane Maria devastated P… https://t.co/MCpDTpN61X
@CNN,Wed Feb 07 05:57:39 +0000 2018,-0.3612,0.0,0.884,0.116,"RT @OutFrontCNN: When the chips are down... #Doritos doubles down on loud, messy snack, considers crafting a quieter, ""lady"" version.  The…"
@CNN,Wed Feb 07 05:57:08 +0000 2018,0.128,0.073,0.927,0.0,SpaceX has launched its #FalconHeavy rocket from Kennedy Space Center in Florida. Here's how it stacks up with some… https://t.co/l1ayWuYoi9
@CNN,Wed Feb 07 05:56:54 +0000 2018,-0.5106,0.117,0.628,0.255,United Nations human rights experts are investigating reports of alleged chlorine bomb attacks on civilians in two… https://t.co/xzT22jwUAA
@CNN,Wed Feb 07 05:46:07 +0000 2018,-0.7906,0.0,0.708,0.292,"Taiwan 6.4-magnitude earthquake | What we know 

• At least four people are dead and 225 injured
• As of Wednesday… https://t.co/ckSr4A4xGz"
@CNN,Wed Feb 07 05:46:05 +0000 2018,-0.3818,0.0,0.825,0.175,"FDA commissioner warns the public about the herbal supplement kratom, saying ""there is no evidence to indicate that… https://t.co/wOWjrCLvfU"
@CNN,Wed Feb 07 05:41:47 +0000 2018,-0.6641,0.0,0.708,0.292,"RT @CNNTonight: ""The President continues to be irresponsible. ... It is not a joking matter for anyone to accuse a fellow American of treas…"
@CNN,Wed Feb 07 05:40:29 +0000 2018,0.4019,0.101,0.899,0.0,RT @CNNTonight: Eagles Torrey Smith on decision to not visit WH: If I told you that I was invited to a party by an individual that has said…
@CNN,Wed Feb 07 05:31:04 +0000 2018,-0.3182,0.0,0.892,0.108,"""We don't live in a dictatorship or a monarchy"": Sen. Tammy Duckworth, an Army veteran who lost her legs while serv… https://t.co/4Qtw0AStMY"
@CNN,Wed Feb 07 05:21:08 +0000 2018,0.0,0.0,1.0,0.0,"""There are plenty of guys who said they do not plan on going.""

Philadelphia Eagles wide receiver Torrey Smith on T… https://t.co/4dU4nAyitf"
@CNN,Wed Feb 07 05:16:07 +0000 2018,0.6705,0.333,0.667,0.0,A divided Supreme Court grants North Carolina Republicans a partial victory in a gerrymander case… https://t.co/ltTLsv8PnO
@CNN,Wed Feb 07 05:13:35 +0000 2018,0.0,0.0,1.0,0.0,Donald Trump is bringing everyone down to his level | Michael D'Antonio writes for @CNNOpinion https://t.co/OatuZPfrXg
@CNN,Wed Feb 07 05:07:03 +0000 2018,0.3566,0.156,0.759,0.085,Japan's Princess Mako and her commoner fiance Kei Komuro have postponed their highly anticipated engagement and wed… https://t.co/FeoNxZCawG
@CNN,Wed Feb 07 05:01:07 +0000 2018,-0.891,0.0,0.616,0.384,Bird flu is killing the Queen's swans. At least 30 birds from Queen Elizabeth's flock have died so far.… https://t.co/Bxl0NnPhLV
@CNN,Wed Feb 07 05:00:59 +0000 2018,0.3818,0.12,0.88,0.0,"For the first time since going public in March, Snapchat's parent company posted quarterly sales and user growth th… https://t.co/oUszz0suO3"
@CNN,Wed Feb 07 04:46:10 +0000 2018,-0.5994,0.0,0.804,0.196,"The mystery surrounding the death of US Border Patrol agent Rogelio ""Roger"" Martinez continues. A medical examiner… https://t.co/Ly7t2JWY96"
@CNN,Wed Feb 07 04:31:56 +0000 2018,-0.296,0.0,0.896,0.104,US Vice President Mike Pence arrived in Tokyo Tuesday night on a swing though Asia intended to intensify pressure o… https://t.co/mUTqbWS5Ps
@CNN,Wed Feb 07 04:31:04 +0000 2018,-0.3291,0.0,0.847,0.153,"John Kelly's DACA comments anger Democrats, but everyone stays at the table https://t.co/fi60sMHhxV https://t.co/AAmlT8Ec1f"
@CNN,Wed Feb 07 04:20:58 +0000 2018,-0.6486,0.0,0.813,0.187,"RT @CNNTonight: .@DonLemon returns to CNN after the tragic loss of his sister: ""This is exactly where she would have wanted me to be"" https…"
@CNN,Wed Feb 07 04:17:11 +0000 2018,0.0,0.0,1.0,0.0,"RT @CNNTonight: Rep. Lee Zeldin on President Trump seeking a military parade: ""Cost would be factor"" https://t.co/mWfwQpfSg7 https://t.co/M…"
@CNN,Wed Feb 07 04:17:07 +0000 2018,0.0,0.0,1.0,0.0,"""Game of Thrones"" creators David Benioff and D.B. Weiss are pivoting from dragonglass to lightsabers https://t.co/OBDG3IcPVd"
@CNN,Wed Feb 07 04:16:01 +0000 2018,0.0,0.0,1.0,0.0,Devin Nunes' Trumpian media strategy | By @brianstelter via @CNNMoney https://t.co/ShDYAgUJ3z https://t.co/L4oNMkLNd7
@CNN,Wed Feb 07 04:14:28 +0000 2018,0.0,0.0,1.0,0.0,WH chief of staff John Kelly says he expects law enforcement and intel authorities to give their recommendations on… https://t.co/SL9R18EMQf
@CNN,Wed Feb 07 04:01:08 +0000 2018,0.128,0.086,0.914,0.0,"SpaceX just launched its #FalconHeavy rocket for the first time ever. Here's a look back, in pictures… https://t.co/0RESyUG2r3"
@CNN,Wed Feb 07 03:57:50 +0000 2018,-0.3818,0.0,0.885,0.115,Schools will be closed on Wednesday in parts of Tehran as severe air pollution continues to blanket the Iranian cap… https://t.co/Dskq6TzdlB
@CNN,Wed Feb 07 03:51:05 +0000 2018,0.5267,0.175,0.825,0.0,The Justice Department watchdog briefed a bipartisan group of lawmakers on its investigation into the FBI's actions… https://t.co/Vm56fuMbcp
@CNN,Wed Feb 07 03:46:06 +0000 2018,0.2023,0.114,0.886,0.0,House Democrats move their retreat to DC ahead of potential votes this week https://t.co/zfu8YodAML https://t.co/CM8bOXAclo
@CNN,Wed Feb 07 03:45:15 +0000 2018,-0.25,0.075,0.8,0.125,A US Air Force B-52 bomber launched a record-setting series of strikes this week in northern Afghanistan -- droppin… https://t.co/JupudAo8Fa
@CNN,Wed Feb 07 03:33:52 +0000 2018,-0.6124,0.065,0.739,0.196,"The US military has completed its investigation into the Niger ambush that killed four US soldiers, defense officia… https://t.co/WGn6XV3VGW"
@FoxNews,Wed Feb 07 16:24:58 +0000 2018,-0.3818,0.0,0.833,0.167,".@VP: ""North Korea... continues to threaten our country, Japan, and the wider world."" https://t.co/atgRnLM6OW"
@FoxNews,Wed Feb 07 16:17:17 +0000 2018,-0.6124,0.0,0.75,0.25,Sharon Tate's sister slams Hilary Duff's 'tacky' film about the Manson murders https://t.co/5CRvWB1LQ1
@FoxNews,Wed Feb 07 16:12:45 +0000 2018,0.0609,0.189,0.632,0.179,".@BlakemanB: ""@TheDemocrats have got to learn to love America more than they hate the President."" https://t.co/OYOxwpKMZD"
@FoxNews,Wed Feb 07 16:09:17 +0000 2018,-0.4019,0.0,0.847,0.153,"RT @FoxBusiness: .@JCLayfield: ""I think inflation is one of the biggest problems in the market."" https://t.co/n77JzN4F1c"
@FoxNews,Wed Feb 07 16:06:19 +0000 2018,-0.5994,0.0,0.782,0.218,".@davidaxelrod, former senior adviser to @BarackObama, slammed President @realDonaldTrump's response to the death o… https://t.co/beRpqYY2Ey"
@FoxNews,Wed Feb 07 16:02:04 +0000 2018,0.0,0.0,1.0,0.0,".@BlakemanB: ""@realDonaldTrump has been a transformational president. He says things that only people have thought… https://t.co/aE7oHqDiU1"
@FoxNews,Wed Feb 07 15:55:02 +0000 2018,0.0,0.0,1.0,0.0,".@WayneDupreeShow: ""Every since @POTUS talked about building the wall, I've been on board. I have two daughters. Th… https://t.co/Xf2i49TvsV"
@FoxNews,Wed Feb 07 15:49:01 +0000 2018,0.1531,0.223,0.638,0.138,"Lt. Col. Ralph Peters: ""The French march well. We fight well. Take your pick."" https://t.co/XxLV7CtYAY"
@FoxNews,Wed Feb 07 15:48:27 +0000 2018,-0.34,0.0,0.854,0.146,"Debora Perez, Argentine journalist, dies after going into cardiac arrest during endoscopy, reports say https://t.co/xKNTvknqAY"
@FoxNews,Wed Feb 07 15:38:18 +0000 2018,0.1326,0.213,0.62,0.167,".@Richardafowler: ""You don't joke about treason. You don't."" https://t.co/wBWDmzUX87"
@FoxNews,Wed Feb 07 15:34:27 +0000 2018,0.4754,0.205,0.795,0.0,".@Varneyco: ""In the end, we're up 567 points. That's a very nice rebound."" https://t.co/Pjpa811yhS"
@FoxNews,Wed Feb 07 15:34:01 +0000 2018,0.296,0.239,0.761,0.0,News Alert: Dow up in early trading. https://t.co/MMVUxbyTK5
@FoxNews,Wed Feb 07 15:29:33 +0000 2018,0.0,0.0,1.0,0.0,".@RepMcSally: ""The laws have to be changed. Right now, DHS officials cannot deport somebody because they're a gang… https://t.co/nKM6kaw37L"
@FoxNews,Wed Feb 07 15:23:44 +0000 2018,0.5267,0.254,0.746,0.0,FBI lovers' latest text messages: Obama 'wants to know everything' https://t.co/Q47JviOgSz
@FoxNews,Wed Feb 07 15:20:20 +0000 2018,0.34,0.13,0.87,0.0,".@RepMcSally: ""Our border security of the past is not working. Our immigration policies are not working."" https://t.co/nFCEi5r2VN"
@FoxNews,Wed Feb 07 15:19:59 +0000 2018,0.0,0.0,1.0,0.0,".@RepMcSally: ""It's just another case of somebody who shouldn't be in our country and now two lives have been lost.… https://t.co/Df9ECVBv7X"
@FoxNews,Wed Feb 07 15:18:30 +0000 2018,0.0,0.0,1.0,0.0,'Kim Jong Un's Ivanka' set for Winter Olympics visit with North Korean delegation https://t.co/fGR6biCb4j
@FoxNews,Wed Feb 07 15:12:31 +0000 2018,0.743,0.31,0.69,0.0,"New Hampshire woman won $560 million jackpot last month, sues to protect identity; @BryanLlenas reports. https://t.co/PmQ8OaKWId"
@FoxNews,Wed Feb 07 15:06:28 +0000 2018,-0.7003,0.0,0.707,0.293,"On Twitter, actor @RealJamesWoods reacted to the story of a twice-deported Guatemalan illegal immigrant accused of… https://t.co/9jmBRn4tFX"
@FoxNews,Wed Feb 07 14:56:52 +0000 2018,0.0,0.0,1.0,0.0,RT @FoxBusiness: #StockAlert: Dow higher after mixed open https://t.co/R1rWHCu2Rb https://t.co/ZcWV6FBdzk
@FoxNews,Wed Feb 07 14:56:09 +0000 2018,0.0,0.0,1.0,0.0,".@RepBradWenstrup: ""[@TheDemocrats] should follow with the precedent they set with us."" #Memo https://t.co/8YvFy8Ezwb"
@FoxNews,Wed Feb 07 14:48:36 +0000 2018,-0.6124,0.0,0.643,0.357,Army veteran thwarts armed 'Batman' robber in casino (via @luciasuarezsang)  https://t.co/fO5sU5IAQs
@FoxNews,Wed Feb 07 14:47:06 +0000 2018,0.0,0.0,1.0,0.0,Happening Now: @WhiteHouse weighing Democratic memo release. https://t.co/eKfQFAMFzC https://t.co/DyvtYffaZA
@FoxNews,Wed Feb 07 14:41:44 +0000 2018,-0.4404,0.0,0.818,0.182,"Scott Baio's molestation accuser Nicole Eggert files police report against him, report says https://t.co/EWdjWAYy6r"
@FoxNews,Wed Feb 07 14:34:12 +0000 2018,-0.8807,0.0,0.579,0.421,The illegal immigrant accused of killing Indianapolis @Colts linebacker Edwin Jackson and Uber driver Jeffrey Monro… https://t.co/mK5rWBeieY
@FoxNews,Wed Feb 07 14:29:15 +0000 2018,-0.6597,0.071,0.672,0.256,"Woody Allen could cost Netflix, Amazon millions if nobody will work with 'dirty bomb' of a director (via @SashaFB) https://t.co/sSE1HGVsS2"
@FoxNews,Wed Feb 07 14:27:49 +0000 2018,0.5994,0.308,0.692,0.0,"SpaceX Falcon Heavy launch wows space experts, heralds new era of exploration https://t.co/xSiU9iqxaj"
@FoxNews,Wed Feb 07 14:25:20 +0000 2018,0.0,0.0,1.0,0.0,.@dailybriefing team to train service dog for Canine Companions for Independence https://t.co/nfX2l5nHoW
@FoxNews,Wed Feb 07 14:20:57 +0000 2018,0.0,0.0,1.0,0.0,'Kim Jong Un's Ivanka' set for Winter Olympics visit with North Korean delegation https://t.co/MFDCMs6h6F
@FoxNews,Wed Feb 07 13:55:01 +0000 2018,0.0,0.0,1.0,0.0,Stuart Varney on immigration changes: “We’re at a point where we could get a deal. President Trump should push for… https://t.co/zrId1ic89X
@FoxNews,Wed Feb 07 13:51:41 +0000 2018,0.0,0.0,1.0,0.0,.@replouiegohmert on New Texts: We Need to Find Out What Obama Knew &amp; When He Knew It https://t.co/aN0l7igtP4
@FoxNews,Wed Feb 07 13:48:28 +0000 2018,0.6249,0.305,0.591,0.103,"RT @FoxBusiness: Chipotle rolls out new benefits, cash bonuses due to tax cut $CMG https://t.co/AuXFvuz0ML"
@FoxNews,Wed Feb 07 13:16:30 +0000 2018,0.0,0.0,1.0,0.0,.@replouiegohmert: “We’ve got to actually have the facts. We need to get to the bottom of this.”… https://t.co/JFfwthhtp6
@FoxNews,Wed Feb 07 13:07:13 +0000 2018,0.6249,0.321,0.57,0.109,".@ChipotleTweets rolls out new benefits, cash bonuses due to tax cut (via @FoxBusiness) https://t.co/krmBjZWxmd"
@FoxNews,Wed Feb 07 13:05:22 +0000 2018,0.4939,0.176,0.824,0.0,Jay Schwandt: “We enjoy every second of it…Everything we do is centered around family.” https://t.co/MdjSKtlS2X… https://t.co/WqomDupaMc
@FoxNews,Wed Feb 07 13:03:25 +0000 2018,0.0,0.0,1.0,0.0,"“Patience, prayer, and time management.” – Kateri Schwandt on the key to being a parent of 13 children… https://t.co/E2Bzw2up9G"
@FoxNews,Wed Feb 07 13:00:07 +0000 2018,0.0,0.0,1.0,0.0,Kateri Schwandt: The thought of a girl changes everything. https://t.co/MdjSKtlS2X @foxandfriends https://t.co/4ujJiyL1Pz
@FoxNews,Wed Feb 07 12:57:25 +0000 2018,-0.2732,0.0,0.877,0.123,"A residential building leans on a collapsed first floor following an earthquake in Hualien, southern Taiwan. Crews… https://t.co/SvcXcGIb9A"
@FoxNews,Wed Feb 07 12:52:21 +0000 2018,0.0,0.0,1.0,0.0,.@JaniceDean gives an update on the weather on @foxandfriends https://t.co/dsLwnZHwSR
@FoxNews,Wed Feb 07 12:48:00 +0000 2018,0.69,0.275,0.725,0.0,Paul Reiser explains how he convinced Johnny Carson's nephew to help bring 'There's... Johnny!' to life https://t.co/cRcZUwBY9d
@FoxNews,Wed Feb 07 12:45:10 +0000 2018,0.0,0.0,1.0,0.0,".@ToddRokita: The president is exactly right…If we’re going to be a sovereign nation, we’ve got to have a border.… https://t.co/MpA7e7fNhl"
@FoxNews,Wed Feb 07 12:33:31 +0000 2018,0.0,0.0,1.0,0.0,".@charliekirk11 on the GOP memo: “It’s just the very, very beginning of what’s going to be a long-standing investig… https://t.co/Hdnoycq6xw"
@FoxNews,Wed Feb 07 12:26:33 +0000 2018,0.0772,0.091,0.909,0.0,".@Jehmu on @FoxFriendsFirst: “Americans want the truth…As Americans, we can handle the truth.” https://t.co/E30munTACu"
@FoxNews,Wed Feb 07 12:17:57 +0000 2018,0.0,0.0,1.0,0.0,".@POTUS establishes National Vetting Center to screen immigrants, others seeking to enter U.S.… https://t.co/6rFie9RFNl"
@FoxNews,Wed Feb 07 12:13:21 +0000 2018,0.0,0.0,1.0,0.0,.@POTUS orders military 'celebration' https://t.co/MgqrL5yscK @foxandfriends https://t.co/dyYj8BZfZu
@FoxNews,Wed Feb 07 12:08:16 +0000 2018,0.0,0.0,1.0,0.0,"Penguins, whales and avalanches: Antarctica's coolest campsite offers 'once in a lifetime' experience https://t.co/JJAIkuGBFN"
@FoxNews,Wed Feb 07 12:02:35 +0000 2018,0.0,0.0,1.0,0.0,.@POTUS pushes back at Democrats on immigration changes https://t.co/kjeyLDdWI9 @FoxFriendsFirst https://t.co/UUZpaR241E
@FoxNews,Wed Feb 07 11:54:55 +0000 2018,0.0,0.0,1.0,0.0,Dawn breaks over #CapitolHill in Washington on February 6. https://t.co/UOXpbDfafr
@FoxNews,Wed Feb 07 11:51:55 +0000 2018,0.5267,0.221,0.779,0.0,JUST IN: FBI lovers' latest text messages: Obama 'wants to know everything' https://t.co/SvQd9K4iDu
@FoxNews,Wed Feb 07 11:30:04 +0000 2018,0.0,0.0,1.0,0.0,"MEET SPIKE! ""The @DailyBriefing"" Executive Producer Jennifer Williams begins the journey of raising and training a… https://t.co/HSpnFZWwKJ"
@FoxNews,Wed Feb 07 11:06:52 +0000 2018,-0.5106,0.0,0.699,0.301,"Suspected drunk driver wedges Lamborghini underneath trailer, police say (via @RyanGaydos) https://t.co/iz8URSQE3a"
@FoxNews,Wed Feb 07 11:05:19 +0000 2018,0.0,0.0,1.0,0.0,More texts between Strzok and Page uncovered (via @JakeBGibson) https://t.co/SvQd9K4iDu
@FoxNews,Wed Feb 07 11:00:01 +0000 2018,0.0,0.0,1.0,0.0,Cornell University frat disciplined for sex contest dubbed 'Pig Roast' https://t.co/yoWjLiLSKG
@FoxNews,Wed Feb 07 10:55:04 +0000 2018,0.7745,0.252,0.748,0.0,".@kilmeade: ""This is so easy a deal it could be the first time in 20 years we've got legitimate improvement on the… https://t.co/mhqp9GGafY"
@FoxNews,Wed Feb 07 10:45:03 +0000 2018,0.0,0.0,1.0,0.0,"Former Deputy Assistant Attorney General Tom Dupree on @POTUS possibly being interviewed by Mueller: ""The argument… https://t.co/RGV5mevlwG"
@FoxNews,Wed Feb 07 10:40:00 +0000 2018,0.0,0.0,1.0,0.0,NYC boy dies after saving pal who fell through frozen pond https://t.co/simG8wlYve
@FoxNews,Wed Feb 07 10:35:04 +0000 2018,0.4404,0.162,0.838,0.0,".@TGowdySC: ""There are good people in public service on both sides of the aisle."" #TheStory https://t.co/XjGXjwAHxc"
@FoxNews,Wed Feb 07 10:30:00 +0000 2018,0.5994,0.218,0.782,0.0,".@Eagles fans left autistic son, 6, outside bar and watched Super Bowl, cops say https://t.co/m9p0Qpvprn"
@FoxNews,Wed Feb 07 10:25:02 +0000 2018,0.0,0.0,1.0,0.0,"Former U.S. Attorney Joe DiGenova: ""Now we know that additional Clinton allies...were involved in the transmission… https://t.co/Qt9Gdja6JV"
@FoxNews,Wed Feb 07 10:20:00 +0000 2018,0.0,0.0,1.0,0.0,Teen girl dies in fall from cliff hike at Zion National Park https://t.co/hwlgyXtlcC
@FoxNews,Wed Feb 07 10:15:03 +0000 2018,0.6369,0.167,0.833,0.0,".@brithume: ""[@HillaryClinton] is doing her best to find a way to look at this and a way to frame it that makes it… https://t.co/UUbq9o4h2d"
@FoxNews,Wed Feb 07 10:10:00 +0000 2018,-0.4019,0.0,0.803,0.197,"Democrats flip deep-red Missouri state House seat, signal problems for GOP https://t.co/wunhl4PJow"
@FoxNews,Wed Feb 07 10:05:04 +0000 2018,0.0,0.0,1.0,0.0,".@TGowdySC on Mueller probe: ""There may or may not be crimes, domestic crimes associated with that, but it's a fore… https://t.co/u5tgb4q62I"
@FoxNews,Wed Feb 07 09:50:00 +0000 2018,0.0,0.0,1.0,0.0,"Some Muslim immigrants should be watched 'long-term,' draft DHS report says https://t.co/rCpxciVqQ8"
@FoxNews,Wed Feb 07 09:46:33 +0000 2018,-0.7845,0.0,0.592,0.408,Taiwan earthquake leaves several dead as rescuers desperately search for survivors https://t.co/VYmcZXimLG
@FoxNews,Wed Feb 07 09:44:17 +0000 2018,0.6249,0.242,0.758,0.0,".@JoeBorelliNYC: ""All the president is asking for @TheDemocrats to do is support border security measures that they… https://t.co/zEC5OaJMYn"
@FoxNews,Wed Feb 07 09:38:49 +0000 2018,0.4215,0.135,0.865,0.0,".@Jehmu: ""Our @POTUS is a drama queen. He likes the drama of the possibility of the government shutting down.""… https://t.co/ftcRxDC5Af"
@FoxNews,Wed Feb 07 09:27:02 +0000 2018,-0.4215,0.0,0.612,0.388,Connecticut man sentenced for neglecting 94-year-old father https://t.co/bjCIeJi3Uj
@FoxNews,Wed Feb 07 09:22:13 +0000 2018,0.0,0.0,1.0,0.0,"#Trump orders military 'celebration' in Washington, DC https://t.co/MgqrL5yscK https://t.co/YbzBdx8xZ4"
@FoxNews,Wed Feb 07 09:19:27 +0000 2018,0.0,0.0,1.0,0.0,.@VP continues Japan trip for unity against North Korea https://t.co/ef1xVid0WY
@FoxNews,Wed Feb 07 09:10:01 +0000 2018,0.4215,0.135,0.865,0.0,"A United States Coast Guard HC-130 Hercules gets washed at Air Station Barbers Point, Hawaii. Crew members rinse th… https://t.co/0C2CQa6y4O"
@FoxNews,Wed Feb 07 09:09:32 +0000 2018,0.0,0.0,1.0,0.0,"Moments ago, @vp Mike Pence issued this announcement during a joint press conference with Japanese Prime Minister S… https://t.co/0i5uJMgJzZ"
@FoxNews,Wed Feb 07 09:00:05 +0000 2018,-0.5423,0.0,0.837,0.163,"Acting Assistant Attorney Gen. John Cronan:  ""Our investigations have revealed that when we fail to enforce our imm… https://t.co/uyDYeX2v0K"
@FoxNews,Wed Feb 07 08:55:00 +0000 2018,-0.4628,0.0,0.749,0.251,Katy Perry says 'I don't want to hold on to childhood trauma anymore' https://t.co/pkivVdSE8w
@FoxNews,Wed Feb 07 08:50:03 +0000 2018,0.0,0.0,1.0,0.0,"Former Deputy Assistant Attorney General Tom Dupree: ""I think the @WhiteHouse is taking exactly the correct approac… https://t.co/udMqHYhmRi"
@FoxNews,Wed Feb 07 08:45:00 +0000 2018,-0.4404,0.0,0.818,0.182,"Scott Baio's molestation accuser Nicole Eggert files police report against him, report says https://t.co/biHAMncH8A"
@FoxNews,Wed Feb 07 08:40:03 +0000 2018,0.7003,0.266,0.734,0.0,".@DevinNunes: ""It's pretty clear now you have the #Clinton campaign who was getting information from the Russians,… https://t.co/0DpZK2UF2S"
@FoxNews,Wed Feb 07 08:35:00 +0000 2018,-0.4404,0.0,0.756,0.244,Philippine government crushes dozens of luxury and classic cars https://t.co/EMOhn9ynZs
