Source Account,Date,Compound,Positive,Neutral,Negative,Text
@FoxNews,Wed Feb 07 08:30:07 +0000 2018,0.0,0.0,1.0,0.0,"Mary Ann Mendoza: ""I put a message out to the politicians, @NancyPelosi, @SenSchumer: which child of yours would yo… https://t.co/lq2d5fRX3v"
@FoxNews,Wed Feb 07 08:25:00 +0000 2018,-0.7351,0.0,0.563,0.437,Virginia teen girl's mom faces suspected killer in court https://t.co/G5XFTjyOZq
@FoxNews,Wed Feb 07 08:20:02 +0000 2018,0.6597,0.329,0.671,0.0,".@RepJayapal: ""The Republican Party used to be a party of family values."" #Tucker https://t.co/XjNLXrwCAi"
@FoxNews,Wed Feb 07 08:15:06 +0000 2018,0.0,0.0,1.0,0.0,.@RichEdsonDC sat down with Secretary of State Rex Tillerson to discuss possible Russian interference in 2018 midte… https://t.co/y3fRy2kffE
@FoxNews,Wed Feb 07 08:10:00 +0000 2018,0.2023,0.153,0.847,0.0,WATCH: @TGowdySC Relives Top 'Grillings' of Bureaucrats on Capitol Hill https://t.co/sIjzpHBuZk
@FoxNews,Wed Feb 07 08:05:04 +0000 2018,-0.1341,0.132,0.712,0.157,".@TGowdySC: ""I never allege a conspiracy when simple incompetence will suffice as an explanation. I don't look for… https://t.co/vCn5z19mAn"
@FoxNews,Wed Feb 07 08:00:03 +0000 2018,0.0,0.0,1.0,0.0,"#Trump establishes National Vetting Center to screen immigrants, others seeking to enter US https://t.co/1Ar0LKU1fC"
@FoxNews,Wed Feb 07 07:57:05 +0000 2018,0.5719,0.239,0.761,0.0,"WATCH: @SpaceX successfully launched its #FalconHeavy rocket on Tuesday, making history as the world's most powerfu… https://t.co/3rFtaHF2D7"
@FoxNews,Wed Feb 07 07:55:05 +0000 2018,-0.8479,0.0,0.675,0.325,"Acting Assistant Attorney Gen. John Cronan: ""MS-13 is probably the most violent &amp; ruthless gang terrorizing our str… https://t.co/18cqNBf1Z1"
@FoxNews,Wed Feb 07 07:50:00 +0000 2018,0.0,0.0,1.0,0.0,"#Trump orders military 'celebration' in Washington, DC https://t.co/MgqrL5yscK"
@FoxNews,Wed Feb 07 07:45:01 +0000 2018,-0.4019,0.0,0.856,0.144,".@DevinNunes: ""[Republicans] were begging the #Obama administration to do something about the Russia problem, and t… https://t.co/vZ91TUYdJY"
@FoxNews,Wed Feb 07 07:40:00 +0000 2018,-0.5574,0.0,0.795,0.205,'Game of Thrones' creators will write a series of new 'Star Wars' films following Season 8 https://t.co/4tcnCJyZWo
@FoxNews,Wed Feb 07 07:35:01 +0000 2018,0.7902,0.318,0.682,0.0,".@TGowdySC: ""It's partly a lifestyle decision, and partly, I'm just more comfortable in the Justice System. I just… https://t.co/YDEbqepkCV"
@FoxNews,Wed Feb 07 07:30:01 +0000 2018,-0.8481,0.0,0.573,0.427,"Missouri mom believed to have killed husband, baby, herself; postpartum depression eyed https://t.co/jFKfhIuxNl"
@FoxNews,Wed Feb 07 07:25:04 +0000 2018,-0.9274,0.0,0.601,0.399,"Mary Ann Mendoza, son killed by illegal immigrant: ""A lot of these people who killed our children came here for a b… https://t.co/AD72FWzrQe"
@FoxNews,Wed Feb 07 07:22:04 +0000 2018,-0.8885,0.0,0.618,0.382,"""We need to come first.""

Mary Ann Mendoza, the mother of a law enforcement officer killed by a drunk illegal immig… https://t.co/KwZT073cav"
@FoxNews,Wed Feb 07 07:20:00 +0000 2018,-0.4215,0.0,0.797,0.203,Former Alaska Airlines pilot pleads guilty to flying under the influence https://t.co/KxBN8PnOvk
@FoxNews,Wed Feb 07 07:15:03 +0000 2018,0.7003,0.266,0.734,0.0,"Historian David Garrow: ""I'm very worried...at how people are giving up their principles, their civil liberty princ… https://t.co/ishEUdB7BE"
@FoxNews,Wed Feb 07 07:10:00 +0000 2018,0.0,0.0,1.0,0.0,Fast food restaurants may be healthier than five-star restaurants https://t.co/sbNGt8P92m
@FoxNews,Wed Feb 07 07:05:05 +0000 2018,0.3089,0.117,0.883,0.0,".@TGowdySC: ""It's not the judge's fault if material information was not provided to him or her."" #TheStory https://t.co/5hdk5MDOal"
@FoxNews,Wed Feb 07 07:00:01 +0000 2018,-0.3612,0.0,0.884,0.116,'The Leaders of the Witch Hunt Are Witches': #Tucker Blasts Adam Schiff for Appearing on Russian TV Despite Rhetoric https://t.co/FPfH18IVQD
@FoxNews,Wed Feb 07 06:55:04 +0000 2018,0.802,0.369,0.631,0.0,.@POTUS: “We need much better border mechanisms and much better border security. We need the wall.” https://t.co/MGFLCT3F1Z
@FoxNews,Wed Feb 07 06:50:00 +0000 2018,-0.3182,0.0,0.827,0.173,"Taraji P. Henson drops manager, Vincent Cirrincione, after sexual misconduct accusations https://t.co/eN0v2OfhGi"
@nytimes,Wed Feb 07 16:26:02 +0000 2018,0.0,0.0,1.0,0.0,RT @NYTNational: The Idaho state legislature stripped all mentions of human-caused climate change from statewide science guidelines. Now te…
@nytimes,Wed Feb 07 16:16:03 +0000 2018,0.3612,0.122,0.878,0.0,"""Actually, we start thinking about snow in August."" How New York gets its fleet ready for snow storms: https://t.co/atKw0o0ynY"
@nytimes,Wed Feb 07 16:10:47 +0000 2018,0.25,0.132,0.784,0.083,"The Senate is nearing a 2-year spending deal that could help avert a shutdown, despite objections by President Trum… https://t.co/h7mvDT3iDU"
@nytimes,Wed Feb 07 16:06:04 +0000 2018,0.0,0.0,1.0,0.0,"Libya is a haven for ISIS. And as President Trump has wavered on a strategy there, Russia has quietly entrenched it… https://t.co/5vp6lGEFBX"
@nytimes,Wed Feb 07 15:56:04 +0000 2018,0.0,0.0,1.0,0.0,They jokingly asked Clint Eastwood to direct direct their story. He ended up casting them in it. https://t.co/2YqjgdmLdB
@nytimes,Wed Feb 07 15:46:05 +0000 2018,0.0,0.0,1.0,0.0,Opinion: Everyone is going all the way https://t.co/Vba1DreulB
@nytimes,Wed Feb 07 15:36:03 +0000 2018,0.5859,0.192,0.808,0.0,"RT @nytgraphics: Democrats need to win 28 seats to control the Senate.
Republicans need only 8.
https://t.co/HMd2Z6ItzX"
@nytimes,Wed Feb 07 15:26:06 +0000 2018,0.5106,0.18,0.82,0.0,"""We are running out of words, to be honest, to describe it,"" a UN official said https://t.co/5p3kuFPbBM"
@nytimes,Wed Feb 07 15:16:02 +0000 2018,0.4939,0.219,0.781,0.0,"""I know that God will forgive me,"" said the mayor of Nashville. But will the voters? https://t.co/7avIrfeVQv"
@nytimes,Wed Feb 07 15:00:32 +0000 2018,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/ms8snXK5HR https://t.co/YQaxVKovjq
@nytimes,Wed Feb 07 14:45:14 +0000 2018,0.0,0.0,1.0,0.0,"RT @NYTNational: In most years, they're presidential swing states. In 2018, they are Eric Holder's campaign targets. https://t.co/GOqAviACQq"
@nytimes,Wed Feb 07 14:29:04 +0000 2018,0.3182,0.095,0.905,0.0,RT @HannaIngber: NYT's @dgelles is relaunching Corner Office and inviting readers to be part of it. Submit your own questions for Ken Frazi…
@nytimes,Wed Feb 07 14:14:02 +0000 2018,-0.6597,0.0,0.779,0.221,"""I was forced into this situation,"" said the president of the Maldives after ordering the arrest of the chief justi… https://t.co/tqBeY76POO"
@nytimes,Wed Feb 07 14:07:45 +0000 2018,0.2023,0.13,0.87,0.0,RT @melbournecoal: Tronc Agrees to Sell Los Angeles Times to Billionaire Doctor https://t.co/CbHBOjSZnt
@nytimes,Wed Feb 07 14:00:25 +0000 2018,-0.4767,0.0,0.871,0.129,"RT @Abihabib: Wild story by @adamgoldmanNYT. Saudi Who Attended Qaeda Camp Is Arrested in Oklahoma while trying to get a pilot's license, h…"
@nytimes,Wed Feb 07 13:44:03 +0000 2018,-0.4939,0.132,0.598,0.269,An Atlanta entrepreneur with no experience in large-scale disaster relief and at least 5 canceled government contra… https://t.co/UeFtLNURbH
@nytimes,Wed Feb 07 13:30:18 +0000 2018,0.0,0.0,1.0,0.0,"Opinion: When Uighurs in China buy a kitchen knife, their ID data is etched on the blade as a QR code https://t.co/29pcIXNFG7"
@nytimes,Wed Feb 07 13:15:13 +0000 2018,0.25,0.1,0.9,0.0,The Olympics are a chance for big-name local sponsors to splash their logos before millions of eyeballs. This month… https://t.co/4TpptRPDt6
@nytimes,Wed Feb 07 13:00:22 +0000 2018,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/c6JQl206Ts https://t.co/fQGM8TEHEM
@nytimes,Wed Feb 07 12:49:03 +0000 2018,-0.1901,0.0,0.916,0.084,"RT @nytimesworld: As a candidate, Donald Trump criticized the Obama-Clinton approach to Libya, but as president he hasn't arrived at a cohe…"
@nytimes,Wed Feb 07 12:40:06 +0000 2018,0.0,0.0,1.0,0.0,President Trump called on Tuesday for shutting down the federal government if Congress does not crack down on illeg… https://t.co/V0cUx2SiGs
@nytimes,Wed Feb 07 12:30:05 +0000 2018,-0.743,0.0,0.73,0.27,"Narendra Modi's long-estranged wife was involved in a car crash in which a relative of hers died, the police said https://t.co/7FpelCCOaz"
@nytimes,Wed Feb 07 12:14:06 +0000 2018,0.5719,0.227,0.773,0.0,Stephen Colbert tried to convince President Trump that he should testify before the special counsel. Our late-night… https://t.co/XFjnQfw1wT
@nytimes,Wed Feb 07 12:00:17 +0000 2018,-0.3976,0.132,0.617,0.25,"When Republicans cut corporate taxes, most economists rejected claims that working Americans would benefit. So why… https://t.co/G3Z5qiT7a4"
@nytimes,Wed Feb 07 11:45:04 +0000 2018,0.0,0.0,1.0,0.0,"Kim Jong-un's sister will be the first immediate member of North Korea's ruling family to set foot in the South, of… https://t.co/nxIFAh3hGq"
@nytimes,Wed Feb 07 11:30:12 +0000 2018,0.0,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/RNZn0Deexy https://t.co/dX3bRQESzy
@nytimes,Wed Feb 07 11:15:01 +0000 2018,0.2732,0.116,0.884,0.0,"Angela Merkel agreed to a coalition deal with her previous governing partners, including the Social Democrats, brin… https://t.co/bLkrCpl0d1"
@nytimes,Wed Feb 07 11:00:29 +0000 2018,-0.2732,0.105,0.742,0.153,Olympic officials are scrambling to contain an outbreak of the norovirus that has sickened dozens of security guards https://t.co/Va7qAZjRC9
@nytimes,Wed Feb 07 10:30:20 +0000 2018,0.0,0.0,1.0,0.0,The Falcon Heavy carried a Tesla sports car with a mannequin strapped inside. They are expected to orbit the sun fo… https://t.co/mFjSpt8cqY
@nytimes,Wed Feb 07 10:15:07 +0000 2018,0.2732,0.189,0.811,0.0,Opinion: What Trump's speech says about his mental fitness https://t.co/S03Zozrc07
@nytimes,Wed Feb 07 10:00:11 +0000 2018,-0.4854,0.073,0.743,0.184,"RT @nytimesworld: The war in Syria has displaced half the population and killed some 400,000 people, but now the carnage is growing: The go…"
@nytimes,Wed Feb 07 09:44:03 +0000 2018,0.0,0.0,1.0,0.0,"""We still haven't come that far. You'd think that in a hundred years you'd have equal rights around the world,"" a s… https://t.co/I6QLNRqpxO"
@nytimes,Wed Feb 07 09:30:04 +0000 2018,0.0,0.0,1.0,0.0,RT @nytimesworld: Can you trademark a color? The French shoe designer Christian Louboutin has been trying for years. A European court has j…
@nytimes,Wed Feb 07 09:14:06 +0000 2018,0.5106,0.18,0.82,0.0,"""We are running out of words, to be honest, to describe it,"" a UN official said https://t.co/UZyddQFHKR"
@nytimes,Wed Feb 07 08:59:02 +0000 2018,-0.7269,0.106,0.549,0.345,From @nytopinion: The Trump administration does not inspire confidence because it is filled with incompetent yes me… https://t.co/IhFWrtTFQU
@nytimes,Wed Feb 07 08:45:08 +0000 2018,0.0,0.0,1.0,0.0,Wall Street’s ups and downs in 13 photos https://t.co/mgrFF0kQVI
@nytimes,Wed Feb 07 08:30:15 +0000 2018,-0.1901,0.0,0.907,0.093,"As a candidate, Donald Trump criticized the Obama-Clinton approach to Libya, but as president he hasn't arrived at… https://t.co/zwuvmbvaQl"
@nytimes,Wed Feb 07 08:15:04 +0000 2018,0.4019,0.153,0.847,0.0,From @nytopinion: Israel. Iran. Saudi Arabia. Turkey. Egypt. Russia. And definitely Washington. They're all having… https://t.co/mXtVc5xIDt
@nytimes,Wed Feb 07 07:59:54 +0000 2018,0.0,0.0,1.0,0.0,"UN humanitarian officials are ""running out of words"" to describe the situation in Syria https://t.co/ieQxPpkasu"
@nytimes,Wed Feb 07 07:43:02 +0000 2018,-0.7096,0.0,0.742,0.258,Poland's president signed a law making it a crime to blame “the Polish nation” for the crimes of Nazi Germany https://t.co/z9O1R0DtTI
@nytimes,Wed Feb 07 07:29:01 +0000 2018,0.4939,0.138,0.862,0.0,RT @livia_ar: Idaho is the only place where lawmakers have successfully stripped state education standards of climate change. My latest: ht…
@nytimes,Wed Feb 07 07:14:03 +0000 2018,0.0,0.0,1.0,0.0,"Asian markets followed Wall Street’s lead and rose on Wednesday, but the ground they made up didn't cover most of t… https://t.co/MCD6mMDI4k"
@nytimes,Wed Feb 07 06:59:06 +0000 2018,0.1027,0.175,0.699,0.126,An 11-year-old Queens boy playing with a friend on an icy pond died after he fell through the thin sheet of ice and… https://t.co/3SS97sl1TW
@nytimes,Wed Feb 07 06:46:04 +0000 2018,0.0,0.0,1.0,0.0,RT @motokorich: North and South Korea will March under a joint flag in Pyeongchang. But that belies the vast gap that has opened between th…
@nytimes,Wed Feb 07 06:31:07 +0000 2018,-0.128,0.133,0.711,0.156,The offending post on the Mercedes-Benz Instagram account featured a quote popularly attributed to the Dalai Lama:… https://t.co/q7nQuJXoHb
@nytimes,Wed Feb 07 06:18:03 +0000 2018,0.0,0.0,1.0,0.0,"RT @AKannapell: What We’re Reading: the latest from @DavidGrann, @IChotiner chats with @Wesley_Morris, @KhushAndOJ on turmeric milk and mor…"
@nytimes,Wed Feb 07 06:03:02 +0000 2018,0.0,0.0,1.0,0.0,"Wander into the shallows of a European lake at dusk. Turn on the headlamps, and wait for them: mutant crayfish clon… https://t.co/mJ50IUmuUi"
@nytimes,Wed Feb 07 05:48:07 +0000 2018,0.5423,0.156,0.844,0.0,RT @xanalter: This is a fascinating story about the booming book business in Afghanistan. Kabul now has 22 publishing houses. https://t.co/…
@nytimes,Wed Feb 07 05:33:04 +0000 2018,0.1779,0.096,0.904,0.0,This photographer found the spirit of Michael Jackson and James Baldwin in the shadows they cast… https://t.co/klBhvJJmMw
@nytimes,Wed Feb 07 05:18:06 +0000 2018,0.6369,0.457,0.543,0.0,RT @nytimesworld: Gotta. Love. Australia. https://t.co/qFiprgoTAe
@nytimes,Wed Feb 07 05:03:04 +0000 2018,-0.0284,0.119,0.796,0.084,Apple's challenge to the Amazon Echo and Google Home is here. Our reviewer says it's not yet ready to take them on. https://t.co/Do6kGkNezd
@nytimes,Wed Feb 07 04:48:06 +0000 2018,-0.1779,0.145,0.683,0.173,"While Uber has sold “disruption” as positive for riders, for many taxi workers, it has been devastating. Bankruptci… https://t.co/M4wRb1h3Ls"
@nytimes,Wed Feb 07 04:41:00 +0000 2018,-0.25,0.0,0.8,0.2,RT @NYTSports: Kristaps Porzingis has torn his ACL: https://t.co/YRflziHaJX
@nytimes,Wed Feb 07 04:33:02 +0000 2018,0.7003,0.279,0.721,0.0,"A device that improves memory? Researchers report that a ""pacemaker"" for the brain strengthens recall on word tests. https://t.co/eQ4GIx2pGN"
@nytimes,Wed Feb 07 04:18:08 +0000 2018,0.3182,0.099,0.901,0.0,"RT @nytpolitics: Megan Barry, the mayor of Nashville, apologized and said she was ""embarrassed"" by her extramarital affair with the head of…"
@nytimes,Wed Feb 07 04:03:03 +0000 2018,0.7096,0.301,0.699,0.0,A growing number of couples are opting to spare loved ones the hassle of serving as bridesmaids or groomsmen https://t.co/bIMLS8fCJJ
@nytimes,Wed Feb 07 03:48:03 +0000 2018,-0.7783,0.0,0.726,0.274,"Christopher Plummer says he had no trepidation about replacing Kevin Spacey: ""I thought, 'To hell with it, I'm doin… https://t.co/78YubeU1IQ"
@nytimes,Wed Feb 07 03:41:05 +0000 2018,0.765,0.245,0.709,0.046,"RT @JulietMacur: Off to the mountains after a tasty and interesting breakfast of kimchi dumplings, yogurt and miso soup. One of the best pa…"
@nytimes,Wed Feb 07 03:33:04 +0000 2018,0.4453,0.142,0.807,0.051,President Trump said that he would welcome a government shutdown if he cannot reach a spending deal with Congress t… https://t.co/Nf5Yw3Sv1z
@nytimes,Wed Feb 07 03:18:37 +0000 2018,0.0,0.0,1.0,0.0,RT @kchangnyt: You might have heard there was a rocket launch today. https://t.co/ZazhxBrD2A
@nytimes,Wed Feb 07 03:05:53 +0000 2018,-0.6705,0.0,0.756,0.244,Breaking News: Steve Wynn resigned as CEO and chairman of Wynn Resorts in response to sexual harassment allegations https://t.co/VVasyUA9Lk
@nytimes,Wed Feb 07 03:03:09 +0000 2018,0.8402,0.375,0.625,0.0,"""Love, Gilda,"" a documentary on the beloved comedy icon Gilda Radner, will open this year's Tribeca Film Festival https://t.co/YKm5wpblOT"
@nytimes,Wed Feb 07 02:48:02 +0000 2018,0.0,0.0,1.0,0.0,"How ""Lady Doritos"" turned into a social media uproar for PepsiCo  https://t.co/fi49L2C1ga"
@nytimes,Wed Feb 07 02:33:01 +0000 2018,-0.4588,0.052,0.802,0.146,"Eric Holder's group, backed by Barack Obama, set targets to attack gerrymandering: Eclectic races in swing states a… https://t.co/xfxAiJwrPU"
@nytimes,Wed Feb 07 02:18:04 +0000 2018,0.0,0.0,1.0,0.0,The NYT movie review of “Black Panther” https://t.co/cNUnqxKnPD
@nytimes,Wed Feb 07 02:08:01 +0000 2018,-0.2263,0.049,0.868,0.083,"RT @NYTScience: Watch video of the SpaceX #FalconHeavy launch and landings if you missed it live earlier, or if you just want to watch a re…"
@nytimes,Wed Feb 07 02:03:05 +0000 2018,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/pntTz6P7us
@nytimes,Wed Feb 07 01:48:03 +0000 2018,0.4404,0.162,0.838,0.0,"Baltimore police stole a man's house key and pried open his safe, making off with $100,000 https://t.co/7NgRphxW6N"
@nytimes,Wed Feb 07 01:33:05 +0000 2018,-0.4019,0.0,0.881,0.119,Pyeongchang is just days away from the start of the winter Olympics. But officials have a problem on their hands: d… https://t.co/34EO4Ag1Vr
@nytimes,Wed Feb 07 01:28:11 +0000 2018,-0.2732,0.0,0.913,0.087,"RT @alexburnsNYT: HOLDER names his 2018 targets

Dem group to drop $30 mil on state races, from govs to legislators, judges, auditors

Brie…"
@nytimes,Wed Feb 07 01:18:04 +0000 2018,0.0,0.0,1.0,0.0,From https://t.co/qhDVkhcA59: A “procession of young renegades” at this event in 1965 wanted to do the twist. “Not… https://t.co/v67O97AxWx
@nytimes,Wed Feb 07 01:03:03 +0000 2018,0.6124,0.227,0.773,0.0,"After Hurricane Maria, a one-woman company was awarded a huge contract by FEMA to provide 30 million meals. Only 50… https://t.co/XowrSaiX8d"
@nytimes,Wed Feb 07 00:48:05 +0000 2018,0.0,0.0,1.0,0.0,"""Game of Thrones"" executives will write and produce a series of new “Star Wars” movies, the Walt Disney Company said https://t.co/Hhlju8KfeX"
@nytimes,Wed Feb 07 00:40:00 +0000 2018,0.0,0.0,1.0,0.0,6. “Show Boat” (1936): This version of the 1920s musical is notable for the frankness of its subplot about passing… https://t.co/7FQyxK4U3f
@nytimes,Wed Feb 07 00:33:02 +0000 2018,0.25,0.091,0.909,0.0,Did you hear the one about the Canadian guys who drank a few beers and created a revolutionary broom for Olympic cu… https://t.co/7WXStXOe0I
@nytimes,Wed Feb 07 00:18:03 +0000 2018,0.0,0.0,1.0,0.0,"Wander into the shallows of a European lake at dusk. Turn on the headlamps, and wait for them: mutant crayfish clon… https://t.co/Ae5LpjAjn8"
@nytimes,Wed Feb 07 00:03:04 +0000 2018,0.0,0.0,1.0,0.0,"It’s tempting to sell what you have as quickly as possible. But before you do, take a deep breath and ask yourself… https://t.co/WLNLuFnip4"
@nytimes,Tue Feb 06 23:48:02 +0000 2018,0.0,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/RLoGkO6VFU
@nytimes,Tue Feb 06 23:33:04 +0000 2018,0.0,0.0,1.0,0.0,"North and South Korea used to be more alike than different, but the two countries have diverged sharply since South… https://t.co/FkcR4TLvQ7"
@nytimes,Tue Feb 06 23:18:06 +0000 2018,-0.3612,0.0,0.894,0.106,The Los Angeles Times is near a deal to be sold for $500 million after months of turmoil. The buyer is a billionair… https://t.co/lnd8JYjzkx
@nytimes,Tue Feb 06 23:03:03 +0000 2018,0.3818,0.126,0.874,0.0,The S&amp;P 500 ended Tuesday’s session up by about 1.7%. The Dow Jones industrial average gained about 2.3%. https://t.co/JU9m7FbAjV
@nytimes,Tue Feb 06 22:45:11 +0000 2018,0.296,0.14,0.787,0.073,Scientists have developed a brain implant that noticeably boosted memory in its first serious test run https://t.co/jUAQ6Oc8gH
@nytimes,Tue Feb 06 22:31:29 +0000 2018,-0.6823,0.0,0.781,0.219,She had been a labor activist for 21 years but she had never seen anything like the despair she was witnessing now… https://t.co/WNnqUOAkPv
@nytimes,Tue Feb 06 22:23:55 +0000 2018,0.1531,0.086,0.914,0.0,"Last spring, Bhairavi Desai, the executive director of the New York Taxi Workers Alliance, delivered emotional test… https://t.co/TOzPOpsvZ5"
@nytimes,Tue Feb 06 22:00:16 +0000 2018,-0.0284,0.119,0.796,0.084,Apple's challenge to the Amazon Echo and Google Home is here. Our reviewer says it's not yet ready to take them on. https://t.co/TDp7VA1SDD
@nytimes,Tue Feb 06 21:46:38 +0000 2018,-0.5574,0.0,0.841,0.159,"RT @nytimesES: Después del huracán María, Puerto Rico necesitaba 30 millones de comidas y la empresa contratada, una proveedora sin experie…"
@nytimes,Tue Feb 06 21:45:08 +0000 2018,0.0,0.0,1.0,0.0,"New York City MetroCard machines will be cash-only for 6 hours Saturday. It was supposed to last 2 days, but the MT… https://t.co/63heJNuxGC"
@nytimes,Tue Feb 06 21:37:07 +0000 2018,0.4215,0.141,0.859,0.0,"More than 2,500 toxic chemical sites in the United States are in flood-prone areas, a Times analysis found https://t.co/vh5JRTOP0Q"
@nytimes,Tue Feb 06 21:30:18 +0000 2018,-0.0258,0.207,0.622,0.17,"The Maldives is known for its sparkling seas, island resorts and tranquillity. Now, it's facing a political crisis. https://t.co/RCRLvdBrhq"
@nytimes,Tue Feb 06 21:15:11 +0000 2018,0.0,0.0,1.0,0.0,“5 years ago it was all about the red carpet moment. Less now. An Instagram selfie on some people can be 10 times m… https://t.co/BTkrYhO7rp
@nytimes,Tue Feb 06 21:00:33 +0000 2018,0.0,0.0,1.0,0.0,"The TWA terminal was an icon of the JFK airport. Next year, it will re-open as a hotel. https://t.co/aj5mvvRksq"
@nytimes,Tue Feb 06 20:51:26 +0000 2018,0.5563,0.213,0.787,0.0,"Breaking News: SpaceX has launched into space the world’s most powerful rocket, the Falcon Heavy. It’s carrying a c… https://t.co/v1F3CYQqnS"
@nytimes,Tue Feb 06 20:45:49 +0000 2018,0.0,0.0,1.0,0.0,We have liftoff! ? #FalconHeavy https://t.co/A8xM8duU4G
@nytimes,Tue Feb 06 20:40:13 +0000 2018,0.3291,0.121,0.879,0.0,"British women celebrated a century of the vote Tuesday, but with revelation after revelation of male misbehavior, a… https://t.co/cNFyviKy6k"
@nytimes,Tue Feb 06 20:35:44 +0000 2018,0.0,0.0,1.0,0.0,T-10 minutes until liftoff ? #FalconHeavy https://t.co/ppmBRD7xWH
@nytimes,Tue Feb 06 20:30:22 +0000 2018,0.0,0.114,0.773,0.114,Opinion: 2018 may be remembered as the year when the moody market beast returned to its natural state https://t.co/ltB43SOF1J
@nytimes,Tue Feb 06 20:26:10 +0000 2018,0.0,0.0,1.0,0.0,"President Trump seeks to build a wall that would cost $18 billion. Here, we have mapped what is already in place.… https://t.co/BY9FBnXBOa"
@nytimes,Tue Feb 06 20:22:28 +0000 2018,0.0,0.0,1.0,0.0,President Trump said he’d “love to see a shutdown” if his border demands aren’t met. Congress needs a deal by Frida… https://t.co/kQ6Jso9138
@nytimes,Tue Feb 06 20:15:11 +0000 2018,0.5719,0.425,0.575,0.0,It is a perfect dinner-party meal https://t.co/pUKHLqhBo5
@nytimes,Tue Feb 06 20:00:21 +0000 2018,-0.743,0.0,0.704,0.296,More American children than previously thought may be suffering from neurological damage because their mothers dran… https://t.co/aYKFWOvvCQ
@nytimes,Tue Feb 06 19:45:03 +0000 2018,-0.4215,0.0,0.811,0.189,The stock market is useless in providing information about the short run https://t.co/2ymRkdVSb1
